,project,module,commit,path_test,test_name,path_src,class_name,mutation,no_mutations,line_coverage,AssertionRoulette,EagerTest,LazyTest,MysteryGuest,SensitiveEquality,ResourceOptimism,ForTestersOnly,IndirectTesting,LOC_prod,HALSTEAD_prod,RFC_prod,CBO_prod,MPC_prod,IFC_prod,DAC_prod,DAC2_prod,LCOM1_prod,LCOM2_prod,LCOM3_prod,LCOM4_prod,CONNECTIVITY_prod,LCOM5_prod,COH_prod,TCC_prod,LCC_prod,ICH_prod,WCM_prod,NOA_prod,NOPA_prod,NOP_prod,McCABE_prod,LOC_test,HALSTEAD_test,RFC_test,CBO_test,MPC_test,IFC_test,DAC_test,DAC2_test,LCOM1_test,LCOM2_test,LCOM3_test,LCOM4_test,CONNECTIVITY_test,LCOM5_test,COH_test,TCC_test,LCC_test,ICH_test,WCM_test,NOA_test,NOPA_test,NOP_test,McCABE_test,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,prod_readability,test_readability
10,commons-pool,,3fb7df661d521d57297d6aafa2d2d57356ae4adf,/home/dorma10/mutation-analysis/projects/commons-pool/src/test/java/org/apache/commons/pool2/impl/TestPoolImplUtils.java,org.apache.commons.pool2.impl.TestPoolImplUtils,/home/dorma10/mutation-analysis/projects/commons-pool/src/main/java/org/apache/commons/pool2/impl/PoolImplUtils.java,org.apache.commons.pool2.impl.PoolImplUtils,0.6130653266331658,199.0,0.6923076923076923,True,False,False,False,False,False,False,False,156,1083.7328553829761,22,4,18,18,0,0,6,6,0,4,0.3333333333333333,0,0.0,0,0,0.0,4,0,0,0,17,83,257.36139797428484,6,4,4,4,0,0,1,1,0,0,-2.0,0,0.0,0,0,0.0,2,0,0,0,2,False,False,False,False,False,False,False,False,0.5009759142994881,0.8201076686382294
11,commons-pool,,3fb7df661d521d57297d6aafa2d2d57356ae4adf,/home/dorma10/mutation-analysis/projects/commons-pool/src/test/java/org/apache/commons/pool2/impl/TestPooledSoftReference.java,org.apache.commons.pool2.impl.TestPooledSoftReference,/home/dorma10/mutation-analysis/projects/commons-pool/src/main/java/org/apache/commons/pool2/impl/PooledSoftReference.java,org.apache.commons.pool2.impl.PooledSoftReference,1.0,23.0,1.0,True,True,False,False,True,False,False,False,98,743.2136011828087,10,1,5,5,1,1,4,0,6,7,0.5,1,0.8,0,0,0.0,5,1,0,1,11,65,222.60132707454133,11,4,8,8,3,2,0,0,3,3,1.0,0,0.6666666666666666,0,0,0.0,3,3,0,2,4,False,False,False,False,False,False,False,False,0.9298566579818726,0.6285797556241354
12,commons-pool,,3fb7df661d521d57297d6aafa2d2d57356ae4adf,/home/dorma10/mutation-analysis/projects/commons-pool/src/test/java/org/apache/commons/pool2/impl/TestSoftReferenceObjectPool.java,org.apache.commons.pool2.impl.TestSoftReferenceObjectPool,/home/dorma10/mutation-analysis/projects/commons-pool/src/main/java/org/apache/commons/pool2/impl/SoftReferenceObjectPool.java,org.apache.commons.pool2.impl.SoftReferenceObjectPool,0.5217391304347826,575.0,0.9013157894736842,False,False,False,False,False,False,False,False,456,3709.850795449221,78,10,63,63,7,6,47,0,58,62,0.5274725274725275,1,0.3428571428571429,0,0,0.0,15,7,0,7,53,66,231.9202748571425,6,5,1,1,0,0,10,10,0,0,-0.6666666666666666,0,0.0,0,0,0.0,5,0,0,0,12,False,False,False,False,False,False,False,True,0.7622761130332947,0.7695337363651821
0,joda-time,,6153fe96feedbae42284798904389dd3e41788f9,/home/dorma10/mutation-analysis/projects/joda-time/src/test/java/org/joda/time/TestMinutes.java,org.joda.time.TestMinutes,/home/dorma10/mutation-analysis/projects/joda-time/src/main/java/org/joda/time/Minutes.java,org.joda.time.Minutes,0.9523809523809524,63.0,1.0,True,True,False,False,True,False,False,False,471,3742.7878254407374,78,6,52,52,2,2,319,313,6,20,-0.016666666666666666,3,0.04807692307692308,0,0,0.0,26,8,6,2,94,380,1820.427620735704,144,6,112,112,1,1,495,494,1,2,-0.06236559139784946,30,0.0625,0,0,0.0,32,1,0,1,46,False,False,False,False,False,False,False,False,0.9163347482681274,0.6191519349813461
1,joda-time,,6153fe96feedbae42284798904389dd3e41788f9,/home/dorma10/mutation-analysis/projects/joda-time/src/test/java/org/joda/time/TestMonths.java,org.joda.time.TestMonths,/home/dorma10/mutation-analysis/projects/joda-time/src/main/java/org/joda/time/Months.java,org.joda.time.Months,0.9516129032258064,62.0,1.0,True,True,False,False,True,False,False,False,405,3264.820115182813,60,6,40,40,2,2,184,178,6,19,0.0,1,0.05588235294117647,0,0,0.0,20,17,15,2,69,390,2000.2620750096808,126,6,96,96,1,1,432,429,3,4,-0.061576354679802964,27,0.1,0,0,0.0,30,1,0,1,43,True,False,False,False,False,False,False,False,0.9416264474391938,0.6224695408095916
2,joda-time,,6153fe96feedbae42284798904389dd3e41788f9,/home/dorma10/mutation-analysis/projects/joda-time/src/test/java/org/joda/time/TestDateTimeComparator.java,org.joda.time.TestDateTimeComparator,/home/dorma10/mutation-analysis/projects/joda-time/src/main/java/org/joda/time/DateTimeComparator.java,org.joda.time.DateTimeComparator,0.9375,48.0,1.0,True,True,False,False,True,False,False,False,281,2246.5492220708898,28,4,15,15,3,2,48,18,30,38,0.3939393939393939,2,0.2564102564102564,0,0,0.0,13,6,0,6,41,958,3910.6928164460687,254,14,204,204,16,3,931,637,294,334,0.2423469387755102,2,0.1925,0,0,0.0,50,16,0,1,66,False,False,False,False,False,False,False,False,0.846985596876878,0.6566815143823623
3,joda-time,,6153fe96feedbae42284798904389dd3e41788f9,/home/dorma10/mutation-analysis/projects/joda-time/src/test/java/org/joda/time/TestAbstractPartial.java,org.joda.time.TestAbstractPartial,/home/dorma10/mutation-analysis/projects/joda-time/src/main/java/org/joda/time/base/AbstractPartial.java,org.joda.time.base.AbstractPartial,0.09523809523809523,84.0,0.15,True,True,False,False,False,False,False,False,415,3041.9740714386908,63,10,42,42,0,0,210,210,0,22,0.010526315789473684,0,0.0,0,0,0.0,21,0,0,0,79,228,1173.9174067033964,40,6,29,29,5,2,54,53,1,2,-0.17777777777777778,2,0.054545454545454536,0,0,0.0,11,5,0,5,23,False,False,False,False,False,False,False,False,0.8656984397343227,0.8058442098123056
4,joda-time,,6153fe96feedbae42284798904389dd3e41788f9,/home/dorma10/mutation-analysis/projects/joda-time/src/test/java/org/joda/time/TestDurationField.java,org.joda.time.TestDurationField,/home/dorma10/mutation-analysis/projects/joda-time/src/main/java/org/joda/time/DurationField.java,org.joda.time.DurationField,1.0,7.0,1.0,True,True,False,False,False,False,False,False,320,1917.347028083455,23,0,3,3,0,0,190,190,0,5,-0.08187134502923976,0,0.0,0,0,0.0,20,0,0,0,60,62,306.4567117716228,13,3,7,7,0,0,15,15,0,1,-0.4,0,0.0,0,0,0.0,6,0,0,0,11,False,False,False,False,False,False,False,False,0.9769980549812316,0.8713757793108622
5,joda-time,,6153fe96feedbae42284798904389dd3e41788f9,/home/dorma10/mutation-analysis/projects/joda-time/src/test/java/org/joda/time/TestBaseSingleFieldPeriod.java,org.joda.time.TestBaseSingleFieldPeriod,/home/dorma10/mutation-analysis/projects/joda-time/src/main/java/org/joda/time/base/BaseSingleFieldPeriod.java,org.joda.time.base.BaseSingleFieldPeriod,0.9454545454545454,55.0,0.9857142857142858,True,True,False,False,False,False,False,False,346,3138.450312789774,56,13,38,38,3,2,150,147,3,29,0.08823529411764706,8,0.07407407407407407,0,0,0.0,18,3,0,3,55,334,1675.3849239984027,82,3,65,65,1,1,136,136,0,1,-0.125,16,0.05882352941176471,0,0,0.0,17,1,0,1,26,False,False,False,False,False,True,False,True,0.8443268967999352,0.7015310806035996
6,joda-time,,6153fe96feedbae42284798904389dd3e41788f9,/home/dorma10/mutation-analysis/projects/joda-time/src/test/java/org/joda/time/TestPeriodType.java,org.joda.time.TestPeriodType,/home/dorma10/mutation-analysis/projects/joda-time/src/main/java/org/joda/time/PeriodType.java,org.joda.time.PeriodType,0.9298245614035088,114.0,0.9435483870967742,True,True,False,False,True,False,False,False,858,4674.783947995858,140,7,101,101,13,6,703,665,38,119,0.11522048364153628,1,0.028205128205128206,0,0,0.0,39,30,0,22,112,916,3425.720527038146,535,8,488,488,10,4,1079,1077,2,31,-0.014492753623188406,5,0.02340425531914893,0,0,0.0,47,10,0,8,100,False,False,False,True,False,False,False,True,0.8789100820461336,0.3372628639670128
7,joda-time,,6153fe96feedbae42284798904389dd3e41788f9,/home/dorma10/mutation-analysis/projects/joda-time/src/test/java/org/joda/time/TestYears.java,org.joda.time.TestYears,/home/dorma10/mutation-analysis/projects/joda-time/src/main/java/org/joda/time/Years.java,org.joda.time.Years,0.9433962264150944,53.0,1.0,True,True,False,False,True,False,False,False,361,2769.80415737659,60,6,40,40,2,2,184,178,6,19,0.0,2,0.0625,0,0,0.0,20,8,6,2,69,321,1462.8650792922836,110,6,84,84,1,1,324,323,1,2,-0.07666666666666666,24,0.07692307692307693,0,0,0.0,26,1,0,1,38,False,False,False,False,False,False,False,False,0.9205584973096848,0.6344755177314465
8,joda-time,,6153fe96feedbae42284798904389dd3e41788f9,/home/dorma10/mutation-analysis/projects/joda-time/src/test/java/org/joda/time/TestDateTimeUtils.java,org.joda.time.TestDateTimeUtils,/home/dorma10/mutation-analysis/projects/joda-time/src/main/java/org/joda/time/DateTimeUtils.java,org.joda.time.DateTimeUtils,0.7222222222222222,72.0,0.6972477064220184,True,True,False,False,True,False,False,True,599,4851.854344124872,63,9,38,38,3,2,289,278,11,23,-0.0036231884057971015,11,0.12,0,0,0.0,25,3,1,2,82,518,2452.5571392994466,144,17,105,105,11,5,732,723,9,15,-0.03271692745376956,3,0.046620046620046623,0,0,0.0,39,11,0,9,70,False,False,False,True,False,False,False,False,0.8598866001252206,0.6973748894838186
9,joda-time,,6153fe96feedbae42284798904389dd3e41788f9,/home/dorma10/mutation-analysis/projects/joda-time/src/test/java/org/joda/time/TestDays.java,org.joda.time.TestDays,/home/dorma10/mutation-analysis/projects/joda-time/src/main/java/org/joda/time/Days.java,org.joda.time.Days,0.953846153846154,65.0,1.0,True,True,False,False,True,False,False,False,491,3933.732072759274,80,6,54,54,2,2,319,313,6,20,-0.016666666666666666,2,0.04487179487179487,0,0,0.0,26,12,10,2,96,435,2084.267810320736,154,6,120,120,1,1,560,559,1,2,-0.058712121212121215,32,0.05882352941176471,0,0,0.0,34,1,0,1,50,False,False,False,False,False,False,False,False,0.9279978687946612,0.6260180587277693
10,joda-time,,6153fe96feedbae42284798904389dd3e41788f9,/home/dorma10/mutation-analysis/projects/joda-time/src/test/java/org/joda/time/TestDateTimeFieldType.java,org.joda.time.TestDateTimeFieldType,/home/dorma10/mutation-analysis/projects/joda-time/src/main/java/org/joda/time/DateTimeFieldType.java,org.joda.time.DateTimeFieldType,0.9615384615384616,26.0,0.986842105263158,True,True,False,False,False,False,False,False,607,3824.957438925346,33,1,3,3,3,3,434,433,1,3,-0.06403940886699508,1,0.03205128205128205,0,0,0.0,30,26,0,25,62,327,1957.6341018064875,305,8,274,274,0,0,465,465,0,26,-0.009195402298850576,0,0.0,0,0,0.0,31,0,0,0,62,False,False,False,True,False,False,False,False,0.9248758683333526,0.2761456730865663
11,joda-time,,6153fe96feedbae42284798904389dd3e41788f9,/home/dorma10/mutation-analysis/projects/joda-time/src/test/java/org/joda/time/TestDateTimeZone.java,org.joda.time.TestDateTimeZone,/home/dorma10/mutation-analysis/projects/joda-time/src/main/java/org/joda/time/DateTimeZone.java,org.joda.time.DateTimeZone,0.7298387096774194,248.0,0.7801857585139319,True,True,False,False,True,False,False,True,1343,11708.46187120265,173,26,127,127,7,6,1002,969,33,102,0.05757575757575757,6,0.05434782608695652,0,0,0.0,46,8,2,6,188,1297,6585.251376178125,360,29,281,281,14,5,2453,1825,628,673,0.1981351981351981,5,0.07504520795660036,0,0,0.0,79,14,0,10,177,False,False,False,True,True,True,False,True,0.8235556020268372,0.6917537874336392
12,joda-time,,6153fe96feedbae42284798904389dd3e41788f9,/home/dorma10/mutation-analysis/projects/joda-time/src/test/java/org/joda/time/TestBasePartial.java,org.joda.time.TestBasePartial,/home/dorma10/mutation-analysis/projects/joda-time/src/main/java/org/joda/time/base/BasePartial.java,org.joda.time.base.BasePartial,0.2307692307692308,13.0,0.2727272727272727,True,False,False,False,False,False,False,False,312,2230.2027867121583,49,10,33,33,3,3,69,18,51,53,0.3619047619047619,5,0.3541666666666667,0,0,0.0,16,3,0,3,49,145,783.565261674337,20,3,14,14,5,2,14,13,1,2,-0.3,1,0.1,0,0,0.0,6,5,0,5,11,False,False,False,False,False,False,False,False,0.9236832968890668,0.85531904229096
13,joda-time,,6153fe96feedbae42284798904389dd3e41788f9,/home/dorma10/mutation-analysis/projects/joda-time/src/test/java/org/joda/time/TestSeconds.java,org.joda.time.TestSeconds,/home/dorma10/mutation-analysis/projects/joda-time/src/main/java/org/joda/time/Seconds.java,org.joda.time.Seconds,0.953125,64.0,1.0,True,True,False,False,True,False,False,False,471,3706.002891844901,77,6,51,51,2,2,319,313,6,20,-0.016666666666666666,3,0.04807692307692308,0,0,0.0,26,8,6,2,93,370,1791.8556169863266,142,6,110,110,1,1,495,494,1,2,-0.06236559139784946,30,0.0625,0,0,0.0,32,1,0,1,45,False,False,False,False,False,False,False,False,0.9390860841824458,0.6711495709605515
14,joda-time,,6153fe96feedbae42284798904389dd3e41788f9,/home/dorma10/mutation-analysis/projects/joda-time/src/test/java/org/joda/time/TestIllegalFieldValueException.java,org.joda.time.TestIllegalFieldValueException,/home/dorma10/mutation-analysis/projects/joda-time/src/main/java/org/joda/time/IllegalFieldValueException.java,org.joda.time.IllegalFieldValueException,0.4736842105263158,19.0,0.9459459459459459,True,True,False,False,False,False,False,False,329,1532.2644497304748,36,0,17,17,9,5,77,0,94,108,0.5882352941176471,1,0.391812865497076,0,0,0.0,19,9,0,9,48,338,1171.7877997124824,119,7,108,108,0,0,55,55,0,1,-0.2,0,0.0,0,0,0.0,11,0,0,0,21,False,False,False,False,False,False,False,False,0.8899640880132976,0.3460531761361794
15,joda-time,,6153fe96feedbae42284798904389dd3e41788f9,/home/dorma10/mutation-analysis/projects/joda-time/src/test/java/org/joda/time/TestWeeks.java,org.joda.time.TestWeeks,/home/dorma10/mutation-analysis/projects/joda-time/src/main/java/org/joda/time/Weeks.java,org.joda.time.Weeks,0.95,60.0,1.0,True,True,False,False,True,False,False,False,477,3729.551777505656,81,6,55,55,2,2,319,313,6,20,-0.016666666666666666,3,0.04807692307692308,0,0,0.0,26,8,6,2,97,400,1831.521388366291,146,6,114,114,1,1,495,494,1,2,-0.06236559139784946,30,0.0625,0,0,0.0,32,1,0,1,49,False,False,False,False,False,False,False,False,0.9377553577606494,0.7097959471866488
16,joda-time,,6153fe96feedbae42284798904389dd3e41788f9,/home/dorma10/mutation-analysis/projects/joda-time/src/test/java/org/joda/time/TestHours.java,org.joda.time.TestHours,/home/dorma10/mutation-analysis/projects/joda-time/src/main/java/org/joda/time/Hours.java,org.joda.time.Hours,0.9552238805970148,67.0,1.0,True,True,False,False,True,False,False,False,490,3945.025212905175,79,6,53,53,2,2,319,313,6,20,-0.016666666666666666,2,0.04437869822485207,0,0,0.0,26,13,11,2,95,397,1906.3717459201791,145,6,113,113,1,1,495,494,1,2,-0.06236559139784946,30,0.0625,0,0,0.0,32,1,0,1,47,True,False,False,False,False,False,False,False,0.921124456020502,0.6170345153659582
17,joda-time,,6153fe96feedbae42284798904389dd3e41788f9,/home/dorma10/mutation-analysis/projects/joda-time/src/test/java/org/joda/time/TestDurationFieldType.java,org.joda.time.TestDurationFieldType,/home/dorma10/mutation-analysis/projects/joda-time/src/main/java/org/joda/time/DurationFieldType.java,org.joda.time.DurationFieldType,0.9333333333333332,15.0,0.9666666666666668,True,True,False,False,False,False,False,False,352,2235.68837055727,20,1,3,3,3,3,135,134,1,3,-0.10833333333333334,1,0.054901960784313725,0,0,0.0,17,15,0,2,35,189,1049.096463455448,122,8,102,102,0,0,190,190,0,15,-0.023391812865497075,0,0.0,0,0,0.0,20,0,0,0,40,False,False,False,False,False,False,False,False,0.9393156414682214,0.4896576076745987
18,joda-time,,6153fe96feedbae42284798904389dd3e41788f9,/home/dorma10/mutation-analysis/projects/joda-time/src/test/java/org/joda/time/tz/TestCachedDateTimeZone.java,org.joda.time.tz.TestCachedDateTimeZone,/home/dorma10/mutation-analysis/projects/joda-time/src/main/java/org/joda/time/tz/CachedDateTimeZone.java,org.joda.time.tz.CachedDateTimeZone,0.06896551724137931,29.0,0.2777777777777778,True,False,False,False,False,False,False,False,215,1484.1663870956588,27,1,14,14,4,4,50,22,28,32,0.30303030303030304,3,0.19230769230769232,0,0,0.0,13,4,0,4,32,82,372.6827807453157,22,7,15,15,1,1,20,19,1,2,-0.26666666666666666,5,0.2857142857142857,0,0,0.0,7,1,0,1,14,False,False,False,False,False,False,False,False,0.7648390847093919,0.7521913690226418
19,joda-time,,6153fe96feedbae42284798904389dd3e41788f9,/home/dorma10/mutation-analysis/projects/joda-time/src/test/java/org/joda/time/tz/TestZoneInfoCompiler.java,org.joda.time.tz.TestZoneInfoCompiler,/home/dorma10/mutation-analysis/projects/joda-time/src/main/java/org/joda/time/tz/ZoneInfoCompiler.java,org.joda.time.tz.ZoneInfoCompiler,0.08670520231213873,173.0,0.18115942028985507,True,False,False,False,False,False,False,False,948,6639.986713526828,119,27,103,103,6,5,117,114,3,9,-0.057142857142857134,2,0.14583333333333334,0,0,0.0,16,6,0,4,61,95,479.66830091635353,32,8,23,23,0,0,36,36,0,0,-0.2857142857142857,0,0.0,0,0,0.0,9,0,0,0,14,False,False,False,True,False,True,True,True,0.6236037985554763,0.5924837026331159
20,joda-time,,6153fe96feedbae42284798904389dd3e41788f9,/home/dorma10/mutation-analysis/projects/joda-time/src/test/java/org/joda/time/tz/TestUTCProvider.java,org.joda.time.tz.TestUTCProvider,/home/dorma10/mutation-analysis/projects/joda-time/src/main/java/org/joda/time/tz/UTCProvider.java,org.joda.time.tz.UTCProvider,1.0,4.0,1.0,True,False,False,False,False,False,True,False,63,325.0860276826143,4,3,1,1,1,1,3,3,0,0,-2.0,2,0.3333333333333333,0,0,0.0,3,1,0,1,7,75,322.3649665544723,21,6,15,15,1,1,15,15,0,1,-0.4,6,0.0,0,0,0.0,6,1,0,1,11,False,False,False,False,False,False,False,False,0.9437862833340964,0.7851694126923879
21,joda-time,,6153fe96feedbae42284798904389dd3e41788f9,/home/dorma10/mutation-analysis/projects/joda-time/src/test/java/org/joda/time/tz/TestFixedDateTimeZone.java,org.joda.time.tz.TestFixedDateTimeZone,/home/dorma10/mutation-analysis/projects/joda-time/src/main/java/org/joda/time/tz/FixedDateTimeZone.java,org.joda.time.tz.FixedDateTimeZone,0.4,25.0,0.6666666666666666,True,True,False,False,False,False,False,True,105,625.3156984569034,19,1,8,8,4,3,36,17,19,19,0.2,2,0.2727272727272727,0,0,0.0,11,4,0,4,25,111,610.7966717961365,29,5,19,19,1,1,44,43,1,4,-0.1388888888888889,8,0.2,0,0,0.0,10,1,0,1,19,False,False,False,False,False,False,False,False,0.8526115580038591,0.7315940603613853
22,joda-time,,6153fe96feedbae42284798904389dd3e41788f9,/home/dorma10/mutation-analysis/projects/joda-time/src/test/java/org/joda/time/chrono/TestCopticChronology.java,org.joda.time.chrono.TestCopticChronology,/home/dorma10/mutation-analysis/projects/joda-time/src/main/java/org/joda/time/chrono/CopticChronology.java,org.joda.time.chrono.CopticChronology,0.7857142857142857,42.0,0.6521739130434783,True,True,False,False,True,False,False,False,272,2333.730121910824,35,7,21,21,6,4,90,89,1,10,-0.038461538461538464,2,0.061224489795918366,0,0,0.0,14,7,1,6,36,597,4058.040670977196,213,13,189,189,13,6,227,178,49,50,0.1067193675889328,1,0.125,0,0,0.0,24,13,0,12,34,False,False,False,False,False,False,False,False,0.8426899271351951,0.4923121384787616
23,joda-time,,6153fe96feedbae42284798904389dd3e41788f9,/home/dorma10/mutation-analysis/projects/joda-time/src/test/java/org/joda/time/chrono/TestBuddhistChronology.java,org.joda.time.chrono.TestBuddhistChronology,/home/dorma10/mutation-analysis/projects/joda-time/src/main/java/org/joda/time/chrono/BuddhistChronology.java,org.joda.time.chrono.BuddhistChronology,0.5,24.0,0.7833333333333333,True,True,False,False,True,False,False,False,254,1957.9652223624653,38,14,27,27,5,4,54,53,1,9,-0.022222222222222227,2,0.07575757575757576,0,0,0.0,11,6,1,5,27,393,2522.7268398758074,139,11,120,120,13,6,142,113,29,30,0.0784313725490196,1,0.12955465587044535,0,0,0.0,19,13,0,12,27,False,False,False,False,False,True,False,False,0.8879699327728965,0.4136413028019505
24,joda-time,,6153fe96feedbae42284798904389dd3e41788f9,/home/dorma10/mutation-analysis/projects/joda-time/src/test/java/org/joda/time/chrono/TestIslamicChronology.java,org.joda.time.chrono.TestIslamicChronology,/home/dorma10/mutation-analysis/projects/joda-time/src/main/java/org/joda/time/chrono/IslamicChronology.java,org.joda.time.chrono.IslamicChronology,0.7333333333333333,120.0,0.6299212598425197,True,True,False,False,True,False,False,False,579,4828.989658043673,64,7,33,33,23,5,448,431,17,35,0.011494252873563218,1,0.04838709677419355,0,0,0.0,31,24,5,19,82,739,2962.120999188884,250,12,223,223,12,5,297,243,54,55,0.08923076923076922,2,0.12037037037037035,0,0,0.0,27,12,0,11,37,False,False,False,True,False,False,False,False,0.8248648486203618,0.39911907605494856
25,joda-time,,6153fe96feedbae42284798904389dd3e41788f9,/home/dorma10/mutation-analysis/projects/joda-time/src/test/java/org/joda/time/chrono/TestJulianChronology.java,org.joda.time.chrono.TestJulianChronology,/home/dorma10/mutation-analysis/projects/joda-time/src/main/java/org/joda/time/chrono/JulianChronology.java,org.joda.time.chrono.JulianChronology,0.3333333333333333,51.0,0.8169014084507042,True,True,False,False,True,False,False,False,278,2154.114045167146,38,7,19,19,6,3,167,163,4,15,-0.0196078431372549,3,0.06766917293233082,0,0,0.0,19,7,0,7,48,320,1942.7788645958865,134,9,116,116,8,4,126,99,27,28,0.08088235294117647,2,0.1597222222222222,0,0,0.0,18,8,0,7,23,False,False,False,False,False,False,False,False,0.8399607633289538,0.4737376346686991
